ticker,CIK,company_name,sector,random_hash
FAST,0000815556,Fastenal,industrials,f0aff3c720e051592b38dd259f1a6f84a87879d5587849f31c82bd5acad4eb6f
PAYX,0000723531,Paychex,industrials,f161297268e51dffc81fb92243b70e25bd03396fe8a35f6d934a88c529e736b5
ROL,0000084839,"Rollins, Inc.",industrials,f4b333ed4c77760ce6abb83913be2178d012300169ba2ff981c1e85ff4443ce2
PCAR,0000075362,Paccar,industrials,f62efa4744618db003710505d4a2e211fa095b44c205d40ec32bd1368c310661
SWK,0000093556,Stanley Black & Decker,industrials,f642084166652c8e0c43e7cfaf6e6ace2f4d5d02b0f0d6a5833723a6ea63e9a8
VRSK,0001442145,Verisk Analytics,industrials,f6d1d4d976b8a94106b883e537a69f6c926ba8a9ce3737046839695de223f658
RTX,0000101829,RTX Corporation,industrials,fab634866947e34fff227a946e1fef349e5f570241153f121a8036428f6b129d
KEYS,0001601046,Keysight Technologies,information_technology,0092453419ad103e2306a08182deb00fb0e22a752b2f0f846c5ad3d63aae7b77
IT,0000749251,Gartner,information_technology,00dd016470b7f9a30fee63d542cc87d4b6803930e763c39162c3419699590189
KLAC,0000319201,KLA Corporation,information_technology,033d8a59f7446ef94cb63917c9ef8dd6d0c74a9dd3c520c3062d10757c413264
NLOK,0000849399,NortonLifeLock,information_technology,06d9a360197ec39a5e8859f563a852a8099f8958314d50fb89d65a3b6a35b995
NVDA,0001045810,Nvidia,information_technology,0a94ec41284103d5ce6de10dae9a0bdee13fcd45ebc9938b449d2ad4edb24072
XLNX,0000743988,Xilinx,information_technology,1d30f1f7133c1a27f88fc297d9b018b2e852a5841e230e0712eb87e09d545fa7
SWKS,0000004127,Skyworks Solutions,information_technology,2691d1d4daed4e32ed72504bdd8e18a42cb1897eb8d1ecb775087b751728c612
CTXS,0000877890,Citrix,information_technology,32e24daed5a4ebb63fd2324d870af12b66577e47f3e0966b44019ab45e57a906
TDY,0001094285,Teledyne Technologies,information_technology,35b0506677299e4ce8561c91d11a02bb88d7e90eae7d5ca0b39cb2db68bb923a
AKAM,0001086222,Akamai Technologies,information_technology,3bf5a17e0ec89bef3b4141d6a3c61c9a25dcb0b6e381bae33842a64f1d549bbf
INTU,0000896878,Intuit,information_technology,477f3e30475636e78446bb78c23673a386f9fb5358ef295c463ecc30ba11c09c
CDNS,0000813672,Cadence Design Systems,information_technology,5089538d36266abdb5e51c100849a269359de50bec6a5c1f4e1148eb7567b216
CRM,0001108524,Salesforce,information_technology,53af4f4048110f859e465a50f2172b80dfa3a7e240001f3b2bf4c063084c2bf8
INTC,0000050863,Intel,information_technology,5691a77391266843cd8fbffc88ceb188e08dcef187d32e257a0b72679f777409
JNPR,0001043604,Juniper Networks,information_technology,5c871f3908b2c7a560f01ffce4550702976eea2b17da46a9832cd02aef1d5149
ROP,0000882835,Roper Technologies,information_technology,616cecd44bcca53290964dd3a0c409ec841bcef9d2b731ac82fad2a0854fcbe0
VRSN,0001014473,Verisign,information_technology,6513c959b32654ac2205918eced9be6c66897979a175b035b7489ccac8efe676
AVGO,0001730168,Broadcom,information_technology,69d05670c8e13454d1f47751bf220ab28551b96ee6b4669945968fe7c34442e9
ACN,0001467373,Accenture,information_technology,6a886d9c324b95ae186a24c918f3317cc72a4f7899ddff45558af1a87dcf5199
LRCX,0000707549,Lam Research,information_technology,6cc9225686f9dbf010bb90729c7a0b56742511a48e147b65b04ffcabfd885b78
SNPS,0000883241,Synopsys,information_technology,6d42219c04c596a5ad100145e075906efc02a7f165e1e7164b726d8a0ab9969c
WDC,0000106040,Western Digital,information_technology,7b11c2bb57bf3c5aa8053f24115a6ab12bbda3aec1b29db9879f479e90473b5f
HPQ,0000047217,HP Inc.,information_technology,8222e926fad67bd3cd7857dc1948b6831289345d50e0c2d73f5f89ba49f851a2
MSFT,0000789019,Microsoft,information_technology,89be7292b5ca2a4eab503ef75f49e101bd45ea03d27ce49d8a658165d6beed52
QRVO,0001604778,Qorvo,information_technology,89cad43af17e25e044b5d5833f10942be8ed4bb3f0f55ce6f2c190f7e0800676
ZBRA,0000877212,Zebra Technologies,information_technology,8ab0d39b839f47ebde206aeb37eea668262ecc3455e6ea90a278e39b53dfdf99
CTSH,0001058290,Cognizant,information_technology,8d02b69b9b360a31723e6c027a060eebb99b0a5605bcc325049386f866e25568
WU,0001365135,Western Union,information_technology,8f45f2afd1646fbf5f38f7d299453a12e27a1dc0fa393356383ab5d43ff02a7c
AMD,0000002488,Advanced Micro Devices,information_technology,967e47a062df654375aedde7ca6339beb2a3e1ac18d45882a5dc41abb1becae5
HPE,0001645590,Hewlett Packard Enterprise,information_technology,9edea5fea4626e9aca09f01e9710b1020c197094eeb7c32d7efb8dfd5d8c3a06
MXIM,0000743316,Maxim Integrated,information_technology,a19ea0e1a67d1f5188186e5fda32cd9e8b914701f2ff8b25eccbf3bd02950e31
QCOM,0000804328,Qualcomm,information_technology,a472400251f3f5ca089a9982220f5a4cce57cc3312baeeae4292735540c4f2ce
CSCO,0000858877,Cisco,information_technology,a7ac3c9f0acfc438fe9b6b2275463c244e9db8ec4b818c2f86de97ee9f4528b4
TER,0000097210,Teradyne,information_technology,b06cb7651a06eaba809ed0005197d069ec9b39f4289874d48088ce44873b1fe1
FTNT,0001262039,Fortinet,information_technology,bca1e8b9725d0a0665ddd5891a33c3744abece4a37f303b02b36c879464bdc24
ANET,0001596532,Arista Networks,information_technology,bfb2507acdd9e7c280ebf460367365e8f65f190fdb7240b5d327f20835cdb449
CDW,0001402057,CDW Corporation,information_technology,c7f3fe4808058b431460b469d2e1743e27e315fec6347bf16be16f903e822849
FFIV,0001048695,"F5, Inc.",information_technology,c8c7af3cd7c57100ce5f4fde02290768bc6678f168bb022eebc13632e5ac9fda
FLIR,0000354908,FLIR Systems,information_technology,cda823f9e0e869c32c58e2240f54a539cdd86eba37615ef455aec0b023c3377b
NTAP,0001002047,NetApp,information_technology,cfb4237d0ce3227b841c0b6a5ae079ceb97db024030676b0c7392a6b543e67b0
ANSS,0001013462,Ansys,information_technology,d594791dae61dfcc3cc823b352cdfb685505feee25bae2c219f2ad4253c98edb
IPGP,0001111928,IPG Photonics,information_technology,d6cf732318baa6d68d4e68d499fe667d12e5a1ae41e11c89a30a6fca9e9388ae
AMAT,0000006951,Applied Materials,information_technology,d9b25711cc82d76ea857cc421d2f44bf8b74e85d8cb2385e6ea890c027d91c54
ADBE,0000796343,Adobe Inc.,information_technology,e2731f038503de75b6d9cfb1ea65abcb22c614f596b4cacea396c55ac67ee2a7
ORCL,0001341439,Oracle Corporation,information_technology,e2738a025037cdf936ad8e3e0665a6744101912c37e4da8a85855f03997e85cb
TYL,0000860731,Tyler Technologies,information_technology,e848e6dea1655f6799a8a6d08dc71d5ef23c9171719c59e68493ad391a8ac5ef
ADI,0000006281,Analog Devices,information_technology,ea75dbba1083871dd8bde7f49764f8a9614ac9ba473d4fcf2a160f4f46e27388
MCHP,0000827054,Microchip Technology,information_technology,f65eb36995815d4bd6780c1deca6ceda3fdc2f9fa87f397cbcb575cd88b20233
DXC,0001688568,DXC Technology,information_technology,f673c002913fa848dd0e11b114e295e2196eda05330959dc7564355e51658460
APH,0000820313,Amphenol,information_technology,f8ab0a902da3f55c8947c399806a3c0085f6d291e4353a929a6652d6dbbfa578
IBM,0000051143,IBM,information_technology,fabaa89e079f4a8a699e6c420a568aeb18b8862e7d102ede61cc4ed280bfc6b8
XRX,0001770450,Xerox,information_technology,fbd3b2bee982c07c8333894900cb6bb1055bad02e85250936c5e8d591801a0a5
ADSK,0000769397,Autodesk,information_technology,fdd72fa35d8e50a0d5566434bbf1b87ced2a4e4d16b3c83d6d6e8d3bd741569e
MSI,0000068505,Motorola Solutions,information_technology,fde36b53663924bc9bd778db95b5be632948a44aab35245a36eb849f0d89a543
NUE,0000073309,Nucor,materials,165df16d5cf94068d7d58b339529e11720f9e2f3318a106ca59f057f1d1ad1e6
PKG,0000075677,Packaging Corporation of America,materials,16ee9f954e6ea0f39d7fb37c6fecfae2b7b30117df0c1a31f693ecee69ef87ac
ALB,0000915913,Albemarle Corporation,materials,1c445fad1e4d97095b5081f625f846f2cc38db5cc2501673647a50a7db921a03
CF,0001324404,CF Industries,materials,26b73c94e64c515f081e060fb4bf2be5512e7dbecc013b57bd9ce04b978b9b1c
MLM,0000916076,Martin Marietta Materials,materials,2fe583336dbf8fac969986fa7f1292b737dd52f0808eb8e5a8e763d99784d490
BLL,0000009389,Ball,materials,48151f22a87784f5d700a66b5d9abe1171b88a6a9d6dab99c2b0ab02f67947d9
MOS,0001285785,Mosaic Company (The),materials,4cdeea968b3ec130fba8e3441c26848746fe4d65be1f76bd7a7888e9125c10c7
SEE,0001012100,Sealed Air,materials,65803b49b24739a42ab38dae85b5602f7f59ba98088fcc3e9c56695d2f138912
SHW,0000089800,Sherwin-Williams,materials,73e78896a37edd9f8df02e6dade7f94f7495c60dc32767a57e68d44b27b47ffb
CE,0001306830,Celanese,materials,7ecc088ea8aeb6ce7c983b2e6daa0f1b11d192300a8e8628218d9cbe5be4402f
IFF,0000051253,International Flavors & Fragrances,materials,82fc90d20c9f4f4de17b62a61ecb8628edc23c6f4542edd71d84b714b5e52830
IP,0000051434,International Paper,materials,855228fe03994e6375476a9fa1072fc8b438502b41ea386eaafde42539ca0897
WRK,0001732845,WestRock,materials,861ccd14d748a097b89d3f1d0d33bc8e92d617e133ebfedb49c765bcd5f949e8
NEM,0001164727,Newmont,materials,8db9f22d8d5d059b7d1ecce493a5e28026c853c69f7d2cff9cfec57749677a18
DOW,0001751788,Dow Inc.,materials,9796351144d3879302f69c9e373532b142ff2d3823a51e12daee95e02a5bd434
CTVA,0001755672,Corteva,materials,9be62a329454daaceab98c1757af86575c8290f64b7fd74cb58003d9182a1405
LYB,0001489393,LyondellBasell,materials,9eeab7305d95ddc04b69f2648c60c4e2130b9f1aa6bbdcca0758de8dedc21df8
LIN,0001707925,Linde plc,materials,bcdbe265cb43b1105f19d9e84199ea82104ee13a51a841732fbdfae062c74c28
AMCR,0001748790,Amcor,materials,d15a429cb9283984966256b3d41330a7cb4be84d3b9b77eac604ca2327c00880
FMC,0000037785,FMC Corporation,materials,dd0f3eff51ec93889475107c51d2c6cf4091c0fd94257d8f89ef0854a67c616c
VMC,0001396009,Vulcan Materials Company,materials,de0b3cd7674ecd67e5f3ef41c6a418eb834f8ef7920a3b5c6efb0e2ab5d57e01
AVY,0000008818,Avery Dennison,materials,efb7bfd612e29a8e668bf59f7bf0dd8245113b288a9b6d338ea8cd77c3de1eb5
EMN,0000915389,Eastman Chemical Company,materials,f073e986d5c70ee21b83acbf1a7bbb5d836aaef01b879435d465401b3c2c5ada
PPG,0000079879,PPG Industries,materials,fba5264380419dbc77bd032f753ab99fe5a9ceb7f231ea6be0a5cb1a01336a25
EQIX,0001101239,Equinix,real_estate,0615636d4dc403e4f53b680389b79ddf8600173e608b204af83a2675484c5190
SBAC,0001034054,SBA Communications,real_estate,0c03f0f1a5ea08125391b413ef24cc991813f4c4efc0d3dedc43db9dffa3e2e3
AMT,0001053507,American Tower,real_estate,0c28a90cf6b8c07fb9b96934444f8f7e79b1644213ba9734975742fa0698354a
PEAK,0000765880,Healthpeak,real_estate,1d8ff49de2b10a3d89dcad5aa6003e4ca6676cb7dfc0e8c4f770b4df41b7da81
CBRE,0001138118,CBRE Group,real_estate,20577c3a8d6fc2a1f46c72b5fb3aae4beba94fdd419d622e3b6bf9d51156d278
PSA,0001393311,Public Storage,real_estate,251518ded169d6d540bc941f2682da432fa0123502e811a55908a5e23c56f68f
ESS,0000920522,Essex Property Trust,real_estate,34a69e94bac50ccf9bb3f4780db05d46957e5f7bf05d40c906cb96c69aef1a02
HST,0001070750,Host Hotels & Resorts,real_estate,3774a96815c6640c7f550e3c2e5901dc83268c7aa1fc8857a7eecdcd4b7c1a32
VNO,0000899689,Vornado Realty Trust,real_estate,3d348a39d1f54269e57ecd98fc6333216834b45a633db4811b9e2fbedb96e113
VTR,0000740260,Ventas,real_estate,3fb46bd5c26224a500a3cdb4aa3ca1b55de12b998d202f3b8d065ec6fb5b2a44
AIV,0000922864,Apartment Investment & Management,real_estate,4d77ee8b77d5f2fada8a7ac59622d40ba1ff0e170144825321d614da74de8d74
DRE,0000783280,Duke Realty,real_estate,4e4ecaae1d736dd20c4c961a895a4c9a31338224b8af637548104d752a806e20
WELL,0000766704,Welltower,real_estate,62551a49e17289d691dcf1afb87ba0ee84f0019f7a5de5b5feb9bdd13df24fd6
AVB,0000915912,AvalonBay Communities,real_estate,6e2faabb86071b886458a8e3e215ab1adf6efd7769706bad7177a39a0a649e53
DLR,0001297996,Digital Realty,real_estate,6fabc6e782532c7b1e665547c4bec6034cd6cd1d19f89315393bddecdf2469ff
REG,0000910606,Regency Centers,real_estate,7304c1562cc271f7133a1ce7de8db4a272d2f448cbd30ad06dff9d4cd819d89c
BXP,0001037540,"BXP, Inc.",real_estate,78173d2b6df582205f96c2ad30e9b5563072fb619f64749e276be333f2358f92
MAA,0000912595,Mid-America Apartment Communities,real_estate,7b3caa88df48e059058a9fcf74505a447276c14acc2c5bedc65273432689bedc
PLD,0001045609,Prologis,real_estate,7f624037c4fc7f2fc9033d5b3ee0c4e999001e8df13ad91e000d0e95abd1ac85
EQR,0000906107,Equity Residential,real_estate,a0b291cf360464a4ba35dc848252ffae5a9a6357862e947a654696aa8cad6de1
FRT,0000034903,Federal Realty Investment Trust,real_estate,a5519113e1358303f0a471ac9af07ca9165e69cfbd56ec1e5f8005cf6f0439da
O,0000726728,Realty Income,real_estate,a75127a89f4f3315fd79cda8c3d8390b68e581f8e422ea520a5e497d3164750c
EXR,0001289490,Extra Space Storage,real_estate,aa21a96653780a7dbd38592e2d1264dbce5e40feef2a6e3e333ae7e83a793e1e
KIM,0000879101,Kimco Realty,real_estate,aaad6219be87a66252aeb15c6bf85bafcc1c1ae8c01273bb6db72787c5505d54
SLG,0001040971,SL Green Realty,real_estate,b4494e733f15fb8b553b1109ff25b03a83d8fc0c17cccf5f07bf363c1927d319
ARE,0001035443,Alexandria Real Estate Equities,real_estate,b79c4f93c80804e449a2b3943cf6411fd69a45c27a62965524968e841c3a8ab3
IRM,0001020569,Iron Mountain,real_estate,de7702e971112d35f85085e06ac57c4b0901a18f8ac6573beb83bd855bff735e
CCI,0001051470,Crown Castle,real_estate,def91251dfb1565a4899854b764c1b8c6987d7f46a2fa2545ffa5742cbdef464
WY,0000106535,Weyerhaeuser,real_estate,ed474c55a55b7c4dfb08a968c0b0e6c7bc13f216da4ed94436ce1623a4325b94
SPG,0001063761,Simon Property Group,real_estate,ee270f1ee80d25d8d6d53e7e9685a5c4c716af4f4a7bcbdb10ed1c274d595262
UDR,0000074208,"UDR, Inc.",real_estate,f2487ced88161c23ee04637a6a05b54d23d75d2df630b7bad9da9a494b509633
LNT,0000352541,Alliant Energy,utilities,0368a00cc87e72d8286d2ad52a741093257d13afab0b3f7208dea4afaf156649
ED,0001047862,Consolidated Edison,utilities,0458a25a7dc600a989aa63891b375939ec580e1b7f9dc26ea18c02bfaf7b8a61
CNP,0001130310,CenterPoint Energy,utilities,1a6b954efd2288a872a42bfdcfa658f34de948a4e1009aa9b6e3934e50733c1d
D,0000715957,Dominion Energy,utilities,1ccda7b5d4e5988afad847c6d72e634000d7f3870e1746cb6b9f5abadc4cf4f4
CMS,0000811156,CMS Energy,utilities,3edbb444af8e59da9da8e33dc3117f757a39984a2d9a5c7d9a69793f979579cd
DTE,0000936340,DTE Energy,utilities,4181a67df7982212b70ac3c3f7ed5903b48b79da9fc4286e1051e00f638de48d
PNW,0000764622,Pinnacle West Capital,utilities,43e0d70555874b3a9bacc7fcf82d74a5c1afac45769b9406db9e80fcb3850f4c
FE,0001031296,FirstEnergy,utilities,46a451c376ae9f03b4a39c15d0522498b2e312ab733fac3153160ff8e408f957
DUK,0001326160,Duke Energy,utilities,5491452c33b1fc84d5b24cf571049806f58ed1f90e845111824a0246df58d076
EVRG,0001711269,Evergy,utilities,6420ea992966c8d1e46feccc1c3b3a93a26681c2ae930d4762e28ce9fbff175a
EIX,0000827052,Edison International,utilities,83972d099a8f3f42092adf7c58aa3be2ed338a7a0ce596238f02c17eba13a2c3
AES,0000874761,AES Corporation,utilities,9224dc17c2fafee0c7ac10cb29e8c486f61421b39954fd08e218e1401de11d88
AWK,0001410636,American Water Works,utilities,9c25b84ec38507bbeb7949e57b4982ccb5be2943e4730e839701a40e935c4341
EXC,0001109357,Exelon,utilities,9decfc9d145d8ed2cdda3363f0e31890311acf0a342c0bc00fa6f8cc2ebc8640
XEL,0000072903,Xcel Energy,utilities,a069550e392b07f3b298d54ecedeb0be971bfd513f020b927eb13893094b371c
NI,0001111711,NiSource,utilities,b9d4a89be1cb8fd5573b2966cf1b40e97c0b6927c48e0d6cd1c6c953438b529f
PEG,0000788784,Public Service Enterprise Group,utilities,bb73b1de2ebe5698bb48140d378e463d190570cc9c75d9536a865aabd125e068
AEP,0000004904,American Electric Power,utilities,bc6abc61ddbade966eb83bc157b60a49973dc1ded6599145d077c328797821ce
SRE,0001032208,Sempra,utilities,dbc3d0cbd48215e1d52c3344059e800397d1ec9113041df08ec9b569a60e514e
WEC,0000783325,WEC Energy Group,utilities,dbef5785bfc385d7fecebdb4e5ef71b9b835d1fe2fe15a2d47688c66b0e3c82e
AEE,0001002910,Ameren,utilities,e07776a3028746ccbf2a68ad3ee514f11ffb377a415c2e3c72d348ce440d3333
SO,0000092122,Southern Company,utilities,e1ac97ddbae6559c5d53057ee2f2a369cbcb917526b4aa86798392a451d9142b
PPL,0000922224,PPL Corporation,utilities,e51a1670174ba4c1fd871b0dbcec17c37da55ae09962f8c73e5a56a5a37adacd
